First_pokemon,Second_pokemon,Winner,First_win
157,131,131,False
454,172,172,False
132,29,132,True
637,49,637,True
321,308,321,True
348,685,348,True
70,416,70,True
96,457,457,False
211,456,211,True
273,553,553,False
24,402,24,True
199,190,199,True
546,433,546,True
69,335,69,True
124,22,124,True
513,566,513,True
121,688,688,False
682,672,682,True
148,647,647,False
233,345,233,True
195,278,278,False
551,653,551,True
20,360,20,True
353,184,184,False
510,177,177,False
449,718,718,False
128,711,711,False
661,384,384,False
524,573,524,True
25,667,25,True
261,246,261,True
315,461,315,True
598,446,598,True
466,375,466,True
425,696,425,True
171,34,171,True
331,330,330,False
549,54,549,True
611,460,611,True
716,254,716,True
465,770,465,True
702,352,702,True
278,363,278,True
717,422,717,True
240,209,209,False
572,789,572,True
20,270,20,True
37,391,391,False
45,306,306,False
736,305,736,True
340,319,340,True
249,311,249,True
581,146,581,True
678,535,535,False
553,732,732,False
288,275,275,False
693,738,693,True
11,50,11,True
722,716,716,False
54,532,532,False
475,367,475,True
677,230,677,True
546,719,546,True
137,546,546,False
764,716,716,False
470,739,739,False
355,104,355,True
732,679,679,False
543,122,543,True
257,747,747,False
603,15,603,True
398,402,398,True
154,53,154,True
474,558,474,True
421,698,421,True
533,124,124,False
638,694,694,False
292,534,534,False
705,647,705,True
64,148,148,False
726,358,726,True
167,329,329,False
151,279,279,False
267,54,267,True
140,502,140,True
310,188,310,True
490,240,490,True
275,118,275,True
788,108,108,False
81,461,461,False
196,500,500,False
512,180,512,True
522,599,522,True
279,729,279,True
602,756,756,False
186,13,13,False
324,286,286,False
593,432,432,False
792,640,792,True
397,62,397,True
377,465,377,True
295,650,650,False
541,174,541,True
209,779,209,True
487,741,741,False
304,733,304,True
462,620,462,True
403,151,151,False
13,356,13,True
468,590,590,False
18,465,465,False
796,505,505,False
382,396,382,True
412,289,412,True
641,629,629,False
691,217,691,True
230,698,230,True
224,207,207,False
342,459,342,True
350,581,350,True
508,623,623,False
40,639,40,True
363,4,4,False
774,35,774,True
159,180,159,True
518,20,20,False
416,444,444,False
493,124,124,False
685,299,299,False
444,219,444,True
521,67,521,True
508,784,508,True
576,521,576,True
294,85,85,False
708,522,522,False
319,732,732,False
55,470,55,True
761,298,298,False
293,240,293,True
638,378,638,True
281,197,197,False
133,709,133,True
757,149,757,True
529,510,510,False
199,780,780,False
181,321,321,False
628,224,628,True
609,125,125,False
780,395,780,True
502,612,612,False
70,487,487,False
437,63,63,False
386,411,386,True
223,591,223,True
76,797,797,False
601,287,287,False
209,190,209,True
794,373,794,True
133,270,270,False
704,581,704,True
304,475,475,False
656,96,656,True
683,154,154,False
318,277,277,False
766,71,71,False
790,675,675,False
120,225,225,False
521,237,521,True
3,733,3,True
36,118,36,True
315,128,128,False
636,289,636,True
338,696,338,True
417,732,732,False
403,510,403,True
184,594,184,True
779,91,779,True
295,258,258,False
659,379,379,False
523,334,523,True
311,372,311,True
771,469,469,False
443,522,522,False
407,315,407,True
351,15,351,True
126,75,126,True
335,555,555,False
661,445,445,False
702,465,702,True
718,95,718,True
758,749,758,True
186,292,186,True
89,717,717,False
104,723,723,False
342,39,342,True
401,494,494,False
513,545,513,True
367,195,367,True
609,600,600,False
444,109,109,False
627,1,1,False
229,321,229,True
505,609,505,True
342,302,342,True
283,667,283,True
215,593,593,False
409,478,478,False
617,340,340,False
321,482,482,False
389,438,438,False
788,336,336,False
760,462,760,True
546,361,546,True
607,367,367,False
705,127,705,True
301,683,301,True
644,176,644,True
549,522,549,True
134,8,8,False
146,362,362,False
441,772,772,False
568,125,125,False
493,231,493,True
310,87,310,True
328,86,328,True
273,635,635,False
226,697,697,False
64,185,185,False
8,333,8,True
228,590,590,False
799,428,428,False
763,467,467,False
492,797,797,False
657,40,40,False
598,436,598,True
131,8,131,True
20,248,20,True
205,557,557,False
124,150,124,True
38,418,418,False
98,93,93,False
539,513,513,False
15,379,379,False
103,200,103,True
326,212,212,False
115,106,115,True
335,482,335,True
799,722,799,True
324,234,234,False
635,26,635,True
753,303,303,False
227,299,299,False
365,382,382,False
724,573,724,True
430,301,430,True
214,195,214,True
116,685,685,False
193,800,193,True
630,21,630,True
742,423,423,False
595,153,153,False
42,21,42,True
458,532,532,False
754,641,641,False
135,674,135,True
487,592,592,False
577,74,74,False
481,277,481,True
638,468,638,True
67,441,67,True
412,71,71,False
8,88,8,True
735,255,735,True
118,641,118,True
529,275,275,False
9,454,9,True
301,5,301,True
106,503,503,False
221,500,221,True
402,117,402,True
188,97,97,False
341,451,341,True
596,594,596,True
273,553,553,False
371,249,249,False
671,415,671,True
577,13,13,False
277,478,478,False
52,639,52,True
168,770,168,True
256,348,348,False
382,146,146,False
598,795,795,False
632,60,632,True
439,284,284,False
784,478,478,False
343,303,343,True
251,642,642,False
125,645,125,True
5,757,5,True
777,365,777,True
107,728,728,False
11,651,651,False
60,196,196,False
467,166,467,True
5,677,677,False
484,462,484,True
297,600,600,False
598,698,598,True
699,56,699,True
105,228,228,False
470,403,403,False
227,608,608,False
646,708,708,False
104,668,104,True
431,61,431,True
450,345,345,False
176,396,396,False
704,113,704,True
687,737,737,False
60,652,652,False
796,276,796,True
530,124,124,False
242,73,242,True
699,670,699,True
510,665,665,False
536,412,536,True
789,254,254,False
789,794,794,False
448,210,448,True
399,192,192,False
299,488,299,True
420,513,513,False
522,9,9,False
647,176,647,True
773,744,773,True
709,637,709,True
399,755,755,False
502,463,463,False
171,86,86,False
477,104,477,True
217,331,217,True
566,325,566,True
260,757,260,True
582,186,582,True
728,114,728,True
138,518,138,True
617,307,307,False
120,757,757,False
266,382,266,True
159,751,159,True
268,730,730,False
323,478,478,False
111,566,566,False
630,343,343,False
226,300,300,False
708,394,394,False
474,686,474,True
396,188,396,True
99,740,740,False
329,263,263,False
434,772,772,False
245,45,245,True
620,97,97,False
379,693,693,False
278,765,765,False
332,454,454,False
85,497,85,True
650,332,650,True
558,403,403,False
116,574,574,False
200,75,75,False
750,730,730,False
290,251,251,False
720,501,720,True
373,219,219,False
784,414,414,False
356,636,356,True
789,207,207,False
713,647,713,True
374,422,422,False
684,388,388,False
106,359,106,True
305,148,148,False
184,169,184,True
523,615,523,True
197,353,197,True
521,575,521,True
28,444,444,False
187,276,276,False
380,234,234,False
769,82,769,True
494,399,494,True
397,440,397,True
56,165,165,False
59,548,59,True
96,158,158,False
477,255,477,True
110,546,110,True
296,731,731,False
85,602,85,True
22,432,432,False
4,93,93,False
407,512,407,True
617,355,617,True
424,772,772,False
348,752,348,True
451,497,451,True
470,157,157,False
498,307,307,False
408,7,7,False
253,147,147,False
573,770,573,True
704,672,704,True
11,292,11,True
769,211,769,True
134,68,134,True
536,333,536,True
22,525,22,True
600,662,600,True
248,748,748,False
151,103,103,False
164,291,164,True
712,247,712,True
352,105,352,True
597,537,537,False
159,499,499,False
195,250,250,False
667,659,667,True
286,753,286,True
573,193,193,False
483,644,483,True
105,534,534,False
164,537,164,True
716,110,110,False
703,429,429,False
30,69,69,False
292,3,3,False
342,154,154,False
67,697,697,False
447,121,121,False
143,414,414,False
396,129,129,False
174,421,421,False
32,386,32,True
287,342,342,False
58,387,387,False
537,578,537,True
238,449,449,False
177,186,177,True
654,432,432,False
169,761,169,True
764,198,764,True
359,237,359,True
758,571,758,True
456,735,735,False
363,73,73,False
583,691,583,True
198,280,280,False
597,296,296,False
416,483,483,False
216,3,216,True
414,596,414,True
206,300,300,False
483,640,483,True
539,99,539,True
214,642,214,True
779,308,779,True
771,481,481,False
523,439,523,True
51,224,51,True
381,233,233,False
378,55,55,False
603,351,603,True
268,191,268,True
492,30,30,False
135,582,135,True
105,383,383,False
269,306,306,False
454,686,686,False
383,311,383,True
356,743,743,False
48,353,48,True
360,800,800,False
455,302,455,True
277,356,277,True
240,16,16,False
730,412,730,True
453,45,453,True
745,26,745,True
372,728,372,True
634,184,184,False
106,708,708,False
321,7,7,False
251,701,701,False
147,553,147,True
306,202,306,True
427,716,427,True
243,204,204,False
182,374,374,False
137,460,137,True
690,800,690,True
179,418,418,False
380,352,380,True
553,325,553,True
486,209,209,False
168,149,168,True
158,151,158,True
714,77,714,True
115,487,115,True
276,461,276,True
552,569,552,True
314,586,314,True
799,94,799,True
780,677,677,False
572,382,572,True
431,244,431,True
641,315,315,False
157,217,157,True
195,458,195,True
600,770,600,True
753,206,206,False
72,519,72,True
417,798,798,False
471,170,471,True
634,484,484,False
155,654,155,True
340,490,340,True
410,51,410,True
746,38,746,True
243,715,715,False
194,528,528,False
525,136,136,False
717,467,717,True
525,263,263,False
486,258,486,True
244,146,244,True
229,103,229,True
629,354,629,True
684,381,381,False
228,704,704,False
31,703,703,False
47,357,357,False
312,131,131,False
212,485,212,True
382,639,639,False
571,579,571,True
642,307,307,False
799,27,799,True
165,740,165,True
497,442,442,False
266,233,233,False
708,328,708,True
631,223,223,False
297,8,8,False
283,146,146,False
610,797,797,False
55,366,55,True
63,150,63,True
415,731,731,False
374,26,26,False
538,607,538,True
525,694,694,False
151,631,631,False
474,562,474,True
705,287,705,True
775,373,373,False
344,504,344,True
397,668,397,True
413,98,413,True
777,304,777,True
356,54,356,True
242,588,588,False
229,680,229,True
343,760,343,True
481,603,481,True
502,573,502,True
566,614,614,False
89,578,89,True
36,652,36,True
722,525,525,False
535,44,44,False
275,697,275,True
626,588,626,True
321,108,108,False
626,293,626,True
620,469,620,True
732,695,732,True
541,581,581,False
559,229,229,False
714,262,714,True
27,723,723,False
409,221,409,True
162,283,162,True
601,425,425,False
464,243,243,False
4,63,63,False
383,406,406,False
729,606,606,False
657,309,657,True
258,293,293,False
515,758,758,False
73,651,73,True
767,39,39,False
429,43,429,True
343,597,343,True
694,277,694,True
617,327,617,True
704,551,704,True
330,589,589,False
506,773,773,False
414,119,414,True
730,667,730,True
718,583,583,False
368,55,55,False
612,650,612,True
19,70,70,False
660,589,660,True
95,358,358,False
256,52,256,True
92,229,92,True
384,63,63,False
337,581,337,True
663,667,663,True
221,87,221,True
613,363,613,True
172,698,172,True
676,590,590,False
130,743,130,True
309,318,309,True
620,214,620,True
245,601,245,True
696,92,92,False
211,409,409,False
731,47,731,True
205,139,139,False
86,105,105,False
198,759,759,False
764,686,686,False
1,638,638,False
181,258,181,True
76,1,1,False
249,270,249,True
369,680,369,True
120,615,615,False
296,691,296,True
664,757,664,True
288,497,288,True
440,249,249,False
352,791,352,True
384,506,384,True
615,441,441,False
204,163,163,False
559,290,559,True
293,71,71,False
99,456,99,True
163,75,163,True
600,553,553,False
262,181,181,False
584,582,582,False
744,631,631,False
37,2,37,True
561,173,561,True
503,443,503,True
766,747,766,True
299,240,299,True
312,507,507,False
17,247,247,False
38,18,38,True
112,568,568,False
778,256,778,True
287,491,491,False
298,73,298,True
715,120,715,True
520,297,520,True
446,179,446,True
442,532,532,False
715,610,715,True
548,185,548,True
177,96,177,True
549,88,549,True
727,739,727,True
693,630,630,False
555,317,317,False
219,619,219,True
501,412,412,False
278,498,498,False
609,385,385,False
332,682,682,False
569,425,425,False
421,480,421,True
779,257,779,True
529,697,697,False
529,305,305,False
482,504,504,False
295,603,603,False
684,303,303,False
543,736,543,True
340,639,340,True
391,489,391,True
706,264,706,True
659,251,251,False
333,779,333,True
767,270,270,False
504,664,664,False
761,601,601,False
169,51,169,True
461,142,142,False
557,621,557,True
320,661,320,True
123,59,59,False
295,457,295,True
141,169,141,True
676,724,724,False
594,481,481,False
442,152,442,True
713,506,713,True
542,593,542,True
143,284,284,False
624,86,86,False
356,531,531,False
176,625,625,False
519,491,519,True
117,243,243,False
677,457,457,False
119,56,56,False
716,130,716,True
196,213,213,False
733,129,129,False
254,730,254,True
585,160,160,False
545,314,314,False
515,622,622,False
512,74,74,False
702,711,702,True
519,186,519,True
725,331,725,True
403,67,67,False
430,728,430,True
1,75,75,False
610,230,610,True
408,197,408,True
57,325,57,True
252,341,252,True
382,326,382,True
317,440,440,False
406,180,406,True
385,772,772,False
415,79,79,False
690,37,690,True
432,250,432,True
95,27,27,False
355,548,548,False
170,60,170,True
335,532,532,False
659,112,112,False
534,675,534,True
636,549,549,False
278,205,205,False
615,797,797,False
671,252,671,True
77,495,495,False
214,295,214,True
631,613,631,True
261,617,261,True
232,175,232,True
389,522,522,False
124,290,124,True
448,371,371,False
24,548,24,True
566,275,275,False
253,185,185,False
40,429,429,False
60,453,453,False
49,590,590,False
361,344,344,False
668,99,99,False
779,194,779,True
549,799,549,True
96,40,40,False
525,125,125,False
653,311,311,False
689,253,253,False
785,344,344,False
207,330,330,False
68,535,535,False
213,240,213,True
357,530,357,True
424,585,424,True
132,695,695,False
747,413,747,True
272,264,264,False
476,168,476,True
10,321,10,True
644,86,86,False
496,486,486,False
226,723,723,False
360,578,578,False
604,159,159,False
539,171,171,False
170,715,715,False
292,789,789,False
631,404,631,True
320,776,320,True
585,328,328,False
184,564,184,True
656,759,656,True
721,5,5,False
664,450,450,False
670,465,465,False
474,759,474,True
599,202,202,False
790,692,692,False
647,17,647,True
179,584,584,False
321,255,321,True
725,339,339,False
797,110,110,False
670,297,670,True
651,36,36,False
578,492,492,False
740,2,740,True
484,423,423,False
476,368,476,True
192,304,192,True
797,60,797,True
565,406,406,False
683,326,326,False
624,335,335,False
497,507,507,False
331,480,331,True
696,278,696,True
145,638,638,False
79,296,296,False
726,576,576,False
642,139,139,False
69,682,682,False
277,789,277,True
222,24,24,False
41,38,38,False
231,210,210,False
727,570,727,True
676,406,676,True
374,118,118,False
55,636,55,True
509,196,196,False
520,67,67,False
82,169,169,False
696,283,283,False
75,550,75,True
125,28,28,False
403,558,403,True
3,644,3,True
775,489,775,True
238,588,588,False
255,1,255,True
616,599,616,True
788,529,788,True
496,750,750,False
275,420,275,True
23,544,23,True
727,178,727,True
413,164,164,False
140,667,667,False
543,607,543,True
643,744,643,True
294,332,332,False
486,167,167,False
25,104,25,True
327,777,777,False
130,768,130,True
691,474,474,False
16,425,425,False
646,732,732,False
685,753,753,False
796,54,796,True
761,543,543,False
328,29,29,False
447,214,214,False
307,342,307,True
5,666,5,True
101,276,276,False
104,345,104,True
516,9,516,True
